product_id,group_id,image_uuid,status
68907,60950,3f8ed172-510a-4bbe-8585-8558f0321883,success
42109,35982,ebe3b9f5-c38b-4287-a475-d18b3c0ef030,success
43501,36016,c5a155a6-2273-484d-a564-c0c8237ceebe,success
43495,36015,1bab47fd-72ec-4a7a-8132-b8c71e42552b,success
82438,72359,0c6668a6-4765-4477-810b-96ab22e95357,success
42476,36019,a4df774f-f78c-41de-a16e-3c64bf76a28e,success
81842,71819,15562ce2-a476-46ee-a15d-f87314e19afd,success
42763,35891,a4a9150c-a601-48aa-966a-a9609dddaa1c,success
42762,35890,aa97a7d3-a5f0-4017-b4c4-79430dbce1a6,success
43426,36008,4ffc781a-1127-42de-b5c5-a278d0c98020,success
41721,36045,8435bcf4-caa5-4d33-b5f0-5b1d6be38e5c,success
41841,35937,6041350f-1cb8-4984-9396-0d5df9237a4d,success
42542,35884,451b80ae-e275-48e9-9c87-25bd5b8db9f7,success
43459,36012,1c2418d2-50d0-45b7-aaef-26d74c29144c,success
42116,35984,e2fba2d9-c2c4-47a2-bb23-6230d513c11f,success
41616,35913,a8da47b3-fa94-428b-ae7b-50e42cc74d1d,success
41627,35914,e0e5af29-3af3-43b6-9935-3143d8f58209,success
41628,35914,e0e5af29-3af3-43b6-9935-3143d8f58209,success
41615,35913,a8da47b3-fa94-428b-ae7b-50e42cc74d1d,success
41626,35914,e0e5af29-3af3-43b6-9935-3143d8f58209,success
41868,35947,02a4b3d3-ea30-45c1-b22e-48bdcfdfb52b,success
41853,35944,d81bcf3c-08ca-4cb9-b1fe-06070d1c2149,success
43305,36004,40ffacc2-4b0c-46fb-b959-8f0b5f436e7c,success
54223,47170,ed420ac1-5c58-4aa5-a805-94146ec15e40,success
41639,35916,0ba4db60-c021-411c-a6d5-d3375a7b2d58,success
42674,35997,44e599b0-f17e-4f12-a296-d2dd2d5945ba,success
42075,35980,f8bff241-5084-4906-be64-3eb9557db278,success
42088,35981,e34bed71-92d5-49af-861f-d63697816abd,success
42303,36032,09ad4a85-e81e-4690-9b16-62f58ddf9e26,success
42308,36034,d83fcc1f-fc6b-4327-a936-5507cf64236b,success
42325,36039,cf01ce72-8777-4ef0-8f5c-c80017e15bd2,success
42617,35990,c4ece817-46d4-49d6-bfd1-894671ea31aa,success
41825,35930,39302e94-9f40-450d-9deb-8ff69587668e,success
41848,35941,7edf9291-3b16-4e31-b437-7ac018ff4cf9,success
41826,35930,39302e94-9f40-450d-9deb-8ff69587668e,success
41822,35929,b87351e3-5bad-4bb7-9156-c8d59f4da962,success
41823,35929,b87351e3-5bad-4bb7-9156-c8d59f4da962,success
41844,35938,b464acaf-8c65-407d-97e8-d3158a358e50,success
41827,35931,818f6c92-0293-43ee-a3de-29ac03ce4c48,success
41828,35931,818f6c92-0293-43ee-a3de-29ac03ce4c48,success
41831,35932,833cb589-5784-4b2a-8c4a-029580f8f3e8,success
79268,69635,76ed81b0-30db-463a-8dfa-cbe268a087fa,success
42425,35962,9e133db6-d492-44e2-9ff1-86a5faa8d8c8,success
88614,76786,05eb6179-3dae-4b43-80c4-66946b1edc8f,success
88716,76786,05eb6179-3dae-4b43-80c4-66946b1edc8f,success
42705,36048,14519f04-c302-4e34-80e3-0253ff9c6611,success
42440,35989,34829991-734c-4b47-9d57-19cbe650ad36,success
82928,72812,1d72b08c-2fd2-439f-aea7-24c6dfb4138d,success
43716,36064,5e135449-70c7-4e1f-a3b1-6d5a7fe6d653,success
82931,72817,3e215bca-810c-4c0f-9886-9cd1dd0ea1a9,success
79363,69736,fb116e62-b7a8-433f-9108-b5dce27b0f7c,success
42417,35961,5e7a7af5-063d-476f-87d5-4ec6be4dec10,success
43315,36006,dacc9715-2b69-4512-be2e-91236d419711,success
42282,36028,e1c597bd-fe3f-44d3-83a5-b1bd4e963109,success
42278,36026,c0a1a8d7-bee3-4210-9aaf-660cca1f462b,success
42277,36026,c0a1a8d7-bee3-4210-9aaf-660cca1f462b,success
91614,79490,0bf8ca5a-beff-495b-aaab-758b2a223829,success
88796,76928,323c8f43-a3ba-4ee0-bff4-3d01e558d934,success
42497,36021,784887d3-cba1-4d31-b8c8-f47c8406919a,success
42463,36017,77e8f41f-7174-4cea-bc79-ffd84796199f,success
41840,35936,b2bd63ac-abdf-4b4a-a271-137f5e4b1d85,success
43624,36040,2ce1ce1a-8fe5-4722-bbd4-2300a04eaaad,success
42224,35988,31586c9c-1cae-4d59-81af-6e5f29dd0b87,success
42632,35993,6ff05d15-9a3f-4ca8-850d-1b17b23df962,success
41736,36075,78631b7d-99a2-44b8-bc50-5e61234d6ece,success
43221,35922,3b9d5f80-bfee-457d-8c00-14957986482a,success
80107,36069,f882cb3a-8b21-4f9a-8b02-486c6207a53d,success
43220,35922,3b9d5f80-bfee-457d-8c00-14957986482a,success
80108,36069,f882cb3a-8b21-4f9a-8b02-486c6207a53d,success
41852,35943,58b2f172-8deb-4179-bdda-4eac44754efb,success
43726,36069,f882cb3a-8b21-4f9a-8b02-486c6207a53d,success
83510,73296,c99cc9f0-542a-4f70-81e7-5696dc9d6685,success
43491,36014,6e4c78c9-3d75-491d-856a-5c51fd010304,success
42732,36077,43441636-3efa-4d77-8776-c8859e10b1a1,success
43241,35965,f7ea6a0d-261a-4b1e-9756-611362270e3d,success
43253,35969,53cbbcf5-277d-4c92-9f11-c3b0a69684fc,success
91607,79482,6b6cecc4-af82-47c4-9689-c9321da049b2,success
41683,35975,9e55b300-3b89-4dc4-a4f7-54276564656c,success
41684,35975,9e55b300-3b89-4dc4-a4f7-54276564656c,success
41788,35909,68109fb5-61fa-4610-a262-e0eeb48d15fe,success
42135,36074,7cb85509-9bd9-44b2-bf3c-ae15efdfb493,success
43344,35885,8865b0d3-b261-4edf-952e-b44b887bddde,success
42268,36025,fa86de0b-6c23-4d4a-b356-208e13cd14d2,success
42293,36030,976c33b4-10cc-4dff-8d6d-93d2edb893b5,success
42251,36022,88fe0af0-b7b5-4262-b430-c292f81f4e73,success
42493,36020,f039f492-469b-419b-9c88-a398f244f61e,success
42467,36018,69670032-6e6b-4c7b-ae7a-6c2b19cff2d4,success
43715,36063,3566a5c3-d349-4f55-95c4-5865c8233e83,success
50625,44000,0d659339-3e6a-4322-b34b-b67b77b400b5,success
41724,36046,b60d24c5-8375-40a8-bd2b-ea42d434401d,success
41727,36047,2e8643b7-70c1-44f6-be31-b7150895ec0c,success
42625,35992,a0eafcb3-c8a6-4b8c-8430-5ea771f169b5,success
80109,36066,8f1b8bc3-55df-4174-a035-9a6bf416333a,success
43719,36066,8f1b8bc3-55df-4174-a035-9a6bf416333a,success
43718,36066,8f1b8bc3-55df-4174-a035-9a6bf416333a,success
41839,35935,d7473881-3db2-41eb-9dad-5b82ed0430e0,success
41817,35928,1ce01d5b-40c7-47b2-9c19-86b847987e51,success
41851,35942,a70d13e7-e4d7-4421-9b4a-1612de2b90ac,success
41845,35939,9179ea7e-6cb5-4b12-bf41-6f65b51518d6,success
41847,35940,602f97fb-be02-4a67-925b-a6d0f42b89f1,success
42221,35987,e2783411-c561-4cec-ab53-55ab57483cdc,success
42618,35991,2b1c0b21-73b1-4a46-8584-a8c997e5de6e,success
91612,79487,50454843-a5bf-4240-aaaa-67050f26c35c,success
42410,35958,5175d591-dd9a-45c0-9e08-5d86b19f54d8,success
43651,36044,0e3814c5-61c9-4520-9472-aacaabe46757,success
42723,36052,7ce0397e-ea72-4ffc-b18a-c5bf60f69f26,success
42724,36053,c6c8eeec-e164-4aa4-a17b-661e14297469,success
43268,36001,2bb24b7f-4982-4663-8a13-ded3c2b35daf,success
43696,36051,ce86cde1-89ee-4526-b188-4753c911deb7,success
43740,36079,e31ccd98-5240-4669-9cef-19c471b75588,success
43821,37802,6f1f3ff6-e0d2-484c-8ab3-df1f9cdc002e,success
42726,36072,963295ea-e312-4fe5-b218-2f911281c47d,success
42727,36073,6819aed8-80d2-46d6-9e15-a6bc035a9f94,success
42725,36071,951ff491-88a6-4457-bdf9-bcd11cd9d995,success
43697,36264,27a0af1d-6e89-4ef3-b4fc-04ff13e5151b,success
43815,37791,fb926eb5-4c10-4ffd-88b7-3bac3c958548,success
43270,36180,88dd01b9-54fe-462f-922a-a4ea380c7348,success
43271,36181,59a473b3-9193-42a5-8b70-55abc362fbda,success
43816,37792,dbd9094e-168c-4c65-b9b5-9833c14022e5,success
41743,36085,1b8f488f-6c14-40ac-90a0-8363174612fd,success
41861,36133,c94c863f-9c83-4ad2-a8a6-74690580c026,success
42373,36124,ffabf5ed-5ac7-4304-b1d2-4a4d5f7fb8ce,success
42358,36123,42f98fa5-add1-43f2-bc26-51ed72b8cc8b,success
42113,36157,f1b1d44f-3ff3-4268-96bb-e97286a66b3f,success
42060,36153,7d7c9361-b0f6-4665-93d5-f2d9095fd7be,success
42118,36158,c17dee82-5f4a-48b0-acea-4c54fa8b455e,success
42975,36115,bfafa877-fbdc-4243-a593-fc9258bf60ab,success
42942,36103,2983a34b-82d8-4b19-8340-293a4ceef2c8,success
77156,67784,1b3806e0-058a-4909-8920-207660dcaef0,success
42972,36113,a270d921-c8b9-4314-ba86-7c2de52d32d6,success
