product_group_id,image_uuid,url
35755,"412fdcbb-892c-4b3b-ac36-ea7287ba5628","https://prime.sweedpos.com/store_setup/products/product/35755"
79304,"","https://prime.sweedpos.com/store_setup/products/product/79304"
80674,"d7f1e582-c71d-4985-9848-d6cb3d1fb244","https://prime.sweedpos.com/store_setup/products/product/80674"
35875,"","https://prime.sweedpos.com/store_setup/products/product/35875"
35826,"4107e2bd-0288-4d79-9380-c49c7cd33fe4","https://prime.sweedpos.com/store_setup/products/product/35826"
35829,"3fd0ef12-0878-4b60-9537-333ef65e3803","https://prime.sweedpos.com/store_setup/products/product/35829"
35830,"cdb04832-7989-4bf5-807d-eef58c26ae65","https://prime.sweedpos.com/store_setup/products/product/35830"
35768,"b3f4df8b-9ebe-49d9-8662-8a02dc926f63","https://prime.sweedpos.com/store_setup/products/product/35768"
35786,"8ccfae69-d4df-4591-a242-4f90dec54604","https://prime.sweedpos.com/store_setup/products/product/35786"
35687,"441bb7ad-9dae-4a8c-8e7f-921e4f389290","https://prime.sweedpos.com/store_setup/products/product/35687"
35686,"870dd43f-762b-4f6f-93e7-d557527d4c14","https://prime.sweedpos.com/store_setup/products/product/35686"
35764,"9a3a5bc7-d4d2-4123-9be0-140ce25d152b","https://prime.sweedpos.com/store_setup/products/product/35764"
35765,"de49f253-d0df-45af-a6e0-f89c0a154033","https://prime.sweedpos.com/store_setup/products/product/35765"
35766,"a7a4286d-83b7-4202-b4fd-2b7ac6c6243f","https://prime.sweedpos.com/store_setup/products/product/35766"
76975,"62a98f4a-180f-4b9c-aa85-88435c0a656f","https://prime.sweedpos.com/store_setup/products/product/76975"
35787,"2ba67b46-13b5-4d3c-9776-3b9c010b08dc","https://prime.sweedpos.com/store_setup/products/product/35787"
35753,"139f3521-7aea-4e44-bed6-e40bcb1880ce","https://prime.sweedpos.com/store_setup/products/product/35753"
35754,"e29cbe26-ef40-4163-98eb-d6cd174b180f","https://prime.sweedpos.com/store_setup/products/product/35754"
